"gpu_quota","throughput","req_count","avg_latency","p90_latency","p95_latency"
3,25.67168694725543,1541,38.55011610317976,38.992424,39.413997
4,25.70483340419607,1543,38.545187515230076,38.7413968,39.147428
5,42.156504385994175,2530,23.355843277470345,25.2582683,26.1730518
6,42.862736423057534,2572,22.965806452566103,24.706226400000002,25.54917245
7,42.10229326723119,2527,23.348173764542953,25.031222,26.220644699999998
8,45.428644450624994,2726,21.638560077769633,23.139943000000002,24.02371675
9,46.6816559392851,2801,21.022552318814704,23.370877,24.459647
10,49.381612251639034,2963,19.886158446169453,23.0190042,24.2316084
15,49.89064777938641,2994,19.643256180694728,22.3233189,23.5680437
20,51.08224774997478,3066,19.21673858317029,22.045021,22.986217749999998
25,49.807045472897364,2989,19.701635081967225,22.317227800000005,23.629817199999998
30,49.21578346236375,2953,19.938173242803916,22.5626742,23.9904692
35,51.065915508327,3064,19.206187040143547,22.1182935,23.393239749999996
40,47.132896312405435,2828,20.848920895686,22.8025935,24.2580947
45,48.21066349493606,2893,20.37611163774631,22.649023600000003,23.9148894
50,49.64508830775126,2979,19.76555267942264,22.398176,23.9594665
55,49.99030255950523,3000,19.627810309666692,22.3951259,23.40631365
60,50.322275523219496,3020,19.489056178145706,22.504575199999998,23.80678335
65,51.177196837721645,3071,19.169739034190826,22.789954,23.964045
70,49.35577968487895,2962,19.891383387913564,22.8182465,24.0293626
75,50.9305525158287,3056,19.261381587369105,22.276521000000002,23.60453975
80,51.5420564525111,3093,19.02247676818625,21.9691024,23.3287306
85,50.89517047075224,3054,19.282576423051744,22.371421900000005,23.1915671
90,53.61093247885638,3217,18.281747878458166,21.6859522,22.8101474
95,51.37663569614204,3083,19.093757084009088,22.3822366,23.453997399999995
100,53.363151752370285,3202,18.372956584010016,22.1767541,23.41450734999999
