"gpu_quota","throughput","req_count","avg_latency","p90_latency","p95_latency"
3,17.507232641961608,1051,56.76527910751662,57.01673,57.450976499999996
4,17.591265351257153,1056,56.50112087500007,56.880147,57.166807750000004
5,32.51648058026772,1951,30.39267498411073,30.753145,31.094521999999998
6,32.43763606847363,1947,30.44518829686696,30.7880826,31.1581474
7,32.70206165722861,1963,30.21555059246049,30.6898982,31.0303458
8,44.312765039225425,2659,22.200677824746123,22.748024400000002,23.310609900000003
9,44.73164546297217,2684,21.99606928315945,22.674650500000002,23.0666398
10,55.09219706533342,3306,17.78582551179676,18.2972675,18.63176675
15,71.08964273549611,4266,13.712386340600107,14.3839235,14.708053
20,82.50198019903947,4951,11.750030276509777,12.183191,12.550022
25,90.55719882248187,5434,10.678542770518948,11.19485,11.5190439
30,96.22541410524175,5774,10.021198685313484,10.4940257,11.029789549999998
35,103.93790226046579,6237,9.255060841911195,9.6495744,10.0135784
40,106.23306249088682,6375,9.044251585254916,9.6876592,10.234624299999995
45,109.46033551552289,6568,8.765193586784433,9.507809400000001,9.958719599999995
50,109.88675885251166,6594,8.722395841674244,9.468157199999998,9.961795500000001
55,108.12163304992434,6488,8.871757802096191,9.4732135,9.9400278
60,111.3328984076546,6680,8.608847557934139,9.5159457,9.847247750000001
65,111.40840052171164,6685,8.606834211817516,9.322208400000001,9.691846799999995
70,108.29667962921741,6498,8.862656027700837,9.5069843,9.934446099999999
75,109.26949953059207,6557,8.76074926933047,9.464696800000002,9.998823400000001
80,109.77809599967742,6587,8.719705580992864,9.393305400000001,9.863587399999998
85,110.66478928278241,6640,8.646967903313262,9.346990600000002,9.770244849999996
90,109.52545722444835,6572,8.742128788800965,9.6018621,10.092344500000001
95,110.24254917095762,6615,8.702223866515498,9.4480442,9.8848683
100,110.72557787579892,6644,8.654890306441894,9.4094619,9.7988853
