"mig_profile","throughput","req_count","avg_latency","p90_latency","p95_latency"
7g.40gb,106.23477144912941,6375,9.224478594666666,11.106997600000001,11.294751
4g.20gb,99.81974648832377,5990,9.828373664774642,11.46605200000000
3g.20gb,100.58137639425574,6036,9.748789014413498,11.529378000000001,11.91079975
2g.10gb,99.16688110481265,5951,9.890345574357218,11.710745,12.0113485
1g.10gb,97.51187767145646,5851,10.055626912151785,11.657359,11.876294000000001
1g.5gb+me,103.40752408862213,6205,9.478020338759054,11.2643006,11.5014714
1g.5gb,101.83957300934738,6111,9.631656629356915,11.376444,11.5921285
