"mig_profile","throughput","req_count","avg_latency","p90_latency","p95_latency"
7g.40gb,105.6724750162829,6341,9.267640572780325,11.034289,11.283686
4g.20gb,106.15519102866699,6370,9.21881591397175,11.173549000000001,11.4661005
3g.20gb,104.50077509272228,6271,9.369553245096466,11.172572,11.382171
2g.10gb,105.60860436147794,6337,9.281422592236057,11.2424874,11.596277800000001
1g.10gb,107.13556585912445,6429,9.142774296624653,10.8006456,10.9669914
1g.5gb+me,106.29546187824148,6378,9.216853812010028,11.009384599999999,11.25914995
1g.5gb,106.88294254941715,6414,9.15924667804804,11.086181,11.35195585
