"mig_profile","throughput","req_count","avg_latency","p90_latency","p95_latency"
7g.40gb,52.5824583068919,3155,18.828000544532493,19.589605600000002,19.804206599999997
4g.20gb,43.304258721232614,2599,22.89977280877264,23.388768,23.499931
3g.20gb,35.31464739926005,2119,28.121118610665377,28.3347874,28.4492886
2g.10gb,21.538372369318033,1293,46.21715840835268,46.2559738,46.354251999999995
1g.10gb,14.263370016269471,856,69.88859512032712,69.819254,69.95333675
1g.5gb+me,11.160621946961124,670,89.35774220746266,89.6539842,89.85998275
1g.5gb,11.197391897320712,672,89.10561308482136,89.3699897,89.56903125
