"gpu_quota","throughput","req_count","avg_latency","p90_latency","p95_latency"
3,54.452442120554444,3268,17.97578030232563,18.5949451,19.453248349999996
4,54.921146057332834,3296,17.837367463592294,18.3483065,19.115958
5,72.31555933071982,4340,13.433929385483868,14.6670024,15.6067864
6,73.07681012335205,4385,13.291623685746877,14.5936556,15.354157200000001
7,73.34683802025783,4401,13.238817743012898,14.41152,15.132417
8,75.36078204463993,4522,12.86977960614774,14.1628392,15.14632215
9,75.17616259993456,4511,12.913223907115933,13.935856,14.707903
10,76.94317312206816,4617,12.61335196079708,14.127698800000001,14.9597788
15,77.50564920117165,4651,12.524809479251797,13.676151,14.4194025
20,79.28279223884734,4757,12.251108250157678,13.4754764,14.2427804
25,79.20834003513576,4753,12.25191509278351,13.509276,14.301301999999996
30,78.1583991819256,4690,12.427997037100223,13.4781063,14.33929265
35,76.17005637455087,4571,12.755219465324865,13.867502,14.6638835
40,78.3734939800557,4703,12.388095259408859,13.6549434,14.130335399999998
45,78.74515585130895,4725,12.322317769100497,13.8164978,14.6405752
50,78.093767886946,4686,12.430732938967102,13.49911,14.22879925
55,79.4598087382242,4768,12.21679841715605,13.484365,14.219208649999999
60,76.0060156409376,4561,12.787596998684478,13.907076,14.651329
65,79.21084375740561,4753,12.259512041026678,13.457001,14.0676014
70,80.45484924386346,4828,12.045284330364524,13.3349641,14.057291399999999
75,76.17022812117371,4571,12.754114912491795,13.88847,14.5425425
80,76.34281232421968,4581,12.716010002182914,13.958066,14.673671
85,77.9268098398073,4676,12.459354798331914,13.4894415,14.100765249999998
90,78.44853732048428,4707,12.336968913320575,13.6384252,14.435310399999997
95,77.95554552074712,4678,12.424113782171819,13.549695700000001,14.378234249999995
100,80.31870012290373,4820,12.049809369087141,13.290285200000005,14.0611311
