"gpu_quota","throughput","req_count","avg_latency","p90_latency","p95_latency"
3,20.408513560398877,1225,48.646449907755176,48.9771068,49.6857704
4,20.457069812322146,1228,48.51247239657978,48.887287300000004,49.725310799999995
5,27.119246830410894,1628,36.50048947788696,39.7285841,41.723399199999996
6,27.74100315991559,1665,35.66924806486489,39.661553,41.7288088
7,27.74138454822934,1665,35.68127304384387,39.266276600000005,40.348453
8,27.72857959001415,1664,35.68687078665863,40.067037,41.49380385
9,27.026708489341893,1622,36.628214998766985,40.28301200000001,41.83948589999998
10,27.319026656395454,1640,36.22761510853661,40.2156757,41.3848038
15,27.686448825169965,1662,35.75460361311673,40.856573100000006,42.23794234999999
20,27.522306117268254,1652,35.95628612832932,39.7373629,41.02766609999998
25,27.159680501101302,1630,36.44212167423312,40.4973757,41.88165589999999
30,26.6210749814081,1598,37.17528921214021,41.2972278,43.80381745
35,26.414807115314378,1585,37.48562141261831,40.5779404,42.6957934
40,27.9357148049828,1677,35.42445775253428,39.372928,40.47130339999999
45,27.004654066227676,1621,36.65096143923498,40.796554,42.198524
50,28.045613259424833,1683,35.27812424064168,40.2171094,42.5332838
55,26.52296038741834,1592,37.3219030332914,41.0930563,42.90048749999999
60,27.046481012106646,1623,36.60248499815151,39.5758074,41.0545334
65,28.797522545775674,1728,34.357266905671246,40.4937318,42.53964685
70,28.02757793420085,1682,35.3042507687277,40.0987572,41.779495799999985
75,27.89418918943578,1674,35.48669856332141,40.1996694,41.8229471
80,28.168681116858366,1691,35.15044947131875,39.643608,41.14072
85,27.836600268356165,1671,35.549568385398004,41.150987,43.7527875
90,27.830930796226777,1670,35.56673427005986,40.5542211,42.6027633
95,28.723130331700037,1724,34.460873529582386,40.1363195,41.8996991
100,29.44859216931413,1767,33.601110024900954,39.1844994,40.461057
