"gpu_quota","throughput","req_count","avg_latency","p90_latency","p95_latency"
3,15.46936705609322,929,64.29051399031219,64.61227939999999,65.204606
4,15.536562039854507,933,63.992761817792086,64.2499712,64.7114582
5,21.971885080725187,1319,45.144348248673225,48.0801566,49.4950802
6,22.329980309638664,1340,44.41250307089556,47.5892665,49.666469400000004
7,22.070043838412165,1325,44.943836495849034,49.012722399999994,51.3343674
8,23.396586925786362,1404,42.36062472150992,48.293544000000004,50.45515255
9,22.378256453631828,1343,44.30698747207748,48.6975906,50.78501029999996
10,23.433145049965617,1406,42.323788829303,47.3482405,49.1096585
15,23.461651159619542,1408,42.26076406107955,47.2918298,48.663143299999994
20,22.07446416939685,1325,44.92358972150944,50.1244262,52.3114452
25,24.60094454823914,1477,40.279965698036555,47.9252422,50.0963166
30,23.80222997707921,1429,41.623322023093124,47.1295302,49.59163499999999
35,23.69775382821425,1423,41.83852613000694,46.665113999999996,47.99642449999999
40,22.78369011733699,1368,43.52018904239765,47.91935349999999,49.32847075
45,23.98007880539769,1439,41.33403347255035,48.831295600000004,52.083966
50,23.24985764809658,1395,42.623859440143306,48.306523,50.1485433
55,23.866842707421444,1433,41.53021362875087,47.270651,49.06886599999998
60,25.147575036523406,1509,39.400793073558674,47.6180678,49.568994599999996
65,23.093519699340053,1386,42.94698718398273,46.576418000000004,47.53744075
70,22.987045676461015,1380,43.13261923623195,48.4365443,51.25232285
75,23.24945265838357,1396,42.65161558954156,47.4543845,48.7440055
80,24.732253717284227,1484,40.08043044407001,47.7061994,49.38022335
85,23.91606378056586,1435,41.45748290383282,47.718534,49.83543809999999
90,23.358972799939576,1402,42.447619541369555,48.7818716,51.575092850000004
95,23.73529006980277,1425,41.77519738807025,47.5642084,49.5557758
100,23.042829891278533,1383,43.0258360592914,48.2982594,51.52024379999989
