"gpu_quota","throughput","req_count","avg_latency","p90_latency","p95_latency"
3,10.770515726536068,647,92.43137687944359,92.7182832,93.1311472
4,10.774468760014656,647,92.41997142194751,92.6476562,92.98538319999999
5,20.628262062478655,1238,48.11421689256865,48.4227302,48.771099199999995
6,20.648558005542686,1239,48.065854094430954,48.4187232,48.8293585
7,20.769502586479685,1247,47.79598747714512,48.2117576,48.5823884
8,29.200715027084783,1753,33.884884972618345,34.5514338,34.997194199999996
9,29.02918345528463,1742,34.07932254822039,34.678708099999994,35.1159684
10,37.07289777478519,2225,26.588439002247192,27.118412,27.6268016
15,49.11666704622454,2948,19.984169343961998,20.5738722,21.0471486
20,60.709601541255104,3643,16.101708309909355,16.8250946,17.314171299999995
25,67.54571275878348,4053,14.440165220083875,15.4142886,15.877848399999996
30,71.42459459489555,4286,13.622010635090989,14.21479,14.644256500000001
35,76.55490327723062,4594,12.690294770352656,13.5771135,14.2789738
40,83.02716715471026,4982,11.667071505218797,13.082125999999999,13.79609215
45,80.82141085245551,4850,11.99587568865979,13.028730000000001,13.72736395
50,82.01063391659623,4921,11.833612495224571,13.337355,14.102288
55,79.38063577294011,4763,12.231678384841528,13.5978034,14.377109999999998
60,82.4701549365786,4949,11.745871963224886,13.0072238,13.661039399999996
65,82.98616599036538,4980,11.677083246586376,12.932280500000001,13.506770150000001
70,80.46810748124929,4829,12.05735378090701,13.9141436,14.6562998
75,81.4160186822686,4886,11.905108048505948,12.9904115,13.69085075
85,77.82555939527742,4670,12.468313942398293,13.392341000000002,14.158718550000003
90,81.44836967729842,4888,11.902276469926333,13.576774,14.234703299999998
90,79.67198511337988,4781,12.17075109244927,13.41491,14.047928
95,80.78254726663977,4847,12.007363209820522,13.4368328,14.285140199999997
100,82.98622623247242,4980,11.675610999799183,13.3086195,13.9483761
