"mig_profile","throughput","req_count","avg_latency","p90_latency","p95_latency"
7g.40gb,109.84563931851815,6591,8.91329525883783,11.220412,11.3880145
4g.20gb,105.99828021500291,6360,9.244625071383648,11.156478100000001,11.31231255
3g.20gb,103.19322657891539,6192,9.502149025355319,11.289273,11.470598449999999
2g.10gb,96.05367374396334,5764,10.222207742366422,11.866786,12.0468572
1g.10gb,87.38535539850677,5244,11.250448894927512,12.0964837,12.3334424
1g.5gb+me,88.79363422157432,5328,11.074586069819825,11.9159663,12.13977895
1g.5gb,86.95766749157198,5218,11.305859815063222,12.0700436,12.322033249999999
