"gpu_quota","throughput","req_count","avg_latency","p90_latency","p95_latency"
3,22.15639374281802,1330,44.77284226390975,45.032764199999995,45.3974057
4,22.192409815613107,1332,44.70691373273274,45.0033326,45.3504656
5,40.03802361951181,2403,24.59969877070326,25.0206406,25.6148489
6,40.258210878350724,2416,24.473273799668853,24.9117405,25.33617425
7,40.30232020809646,2419,24.446852830921863,24.873701,25.1824945
8,53.29660258230837,3198,18.393693858661674,18.9655101,19.3937254
9,53.86854293659375,3233,18.19728999288592,18.8254682,19.209021
10,66.22926568416231,3974,14.734003434071441,15.2754672,15.6695814
15,80.80246294846829,4849,11.993210229944317,12.40565,12.904103799999989
20,95.4448171523575,5727,10.105836126593319,11.1195164,11.662105899999998
25,96.07286425249995,5765,10.013690048568943,10.7963588,11.329115
30,97.63275264789205,5858,9.860072257596446,10.6186109,11.176322799999996
35,97.8149998499787,5870,9.833186573764921,10.678688800000002,11.283775050000003
40,97.04326328092385,5823,9.931949389318225,10.8703046,11.412379999999999
45,97.36768283172893,5843,9.89277572052029,10.5936346,11.2166164
50,97.51401035577037,5851,9.87584796803964,10.589372,11.1212695
55,97.73645413957831,5865,9.860236130946305,10.688956200000002,11.376822200000001
60,99.0818880786756,5945,9.71912928074014,10.5209198,10.9763418
65,99.4955935673425,5970,9.662540482914595,10.536661,11.042027350000003
70,99.40818390621587,5965,9.679083147024299,10.495302,10.958216400000001
75,98.4706340516011,5909,9.773036106278594,10.6216834,11.118003
80,101.00829521195209,6061,9.517077174888662,10.31358,10.896644
85,101.54838381177485,6093,9.467361858362054,10.4967834,10.864279999999999
90,99.13351978592362,5949,9.714622274668026,10.316563200000001,10.789621199999997
95,100.87003070968387,6053,9.539851911614074,10.3182962,10.843598999999996
100,101.85811484438656,6112,9.44209272431284,10.50113,11.008956849999999
