"mig_profile","throughput","req_count","avg_latency","p90_latency","p95_latency"
7g.40gb,6.502970863886153,391,153.56355799744253,154.723728,155.05298499999998
4g.20gb,4.19656265945328,252,238.04176732539676,237.9396718,238.2138542
3g.20gb,3.1634834777975613,190,315.8636918578946,315.7011007,316.00753219999996
2g.10gb,2.1603375253146737,130,462.6242208692308,461.6175212,462.21984095
1g.10gb,1.1146331709837562,67,896.8405154179104,893.9000663999999,897.5997047
1g.5gb+me,1.0978203104520488,66,910.5402326515152,908.6409994999999,912.612843
1g.5gb,1.100125947608778,67,908.6711987164182,905.9255774000001,909.8529302
