"mig_profile","throughput","req_count","avg_latency","p90_latency","p95_latency"
7g.40gb,68.6598445524191,4120,14.372870279126216,16.3129693,16.71607905
4g.20gb,67.27955936311673,4038,14.662451937345221,16.5880309,17.08237595
3g.20gb,68.68045249512386,4121,14.3712589827712,16.259826,16.680775
2g.10gb,65.84981308964943,3952,14.987406806680132,16.78976,17.0399843
1g.10gb,43.12104566508849,2588,22.97480932650697,23.206268,23.35209745
1g.5gb+me,42.41084423312724,2545,23.38551922671904,23.591706,23.7286598
1g.5gb,42.31958793187839,2540,23.4404770259843,23.608276,23.714047
