"mig_profile","throughput","req_count","avg_latency","p90_latency","p95_latency"
7g.40gb,65.8785018523184,3953,14.991683305084754,17.0523108,17.505574199999998
4g.20gb,59.25589446650453,3556,16.684060793588277,18.352819,18.7702015
3g.20gb,53.6295298493136,3218,18.444053071162205,19.9033999,20.2779438
2g.10gb,38.635667386998655,2319,25.683907274687378,25.9762302,26.1029951
1g.10gb,22.939640879503553,1377,43.3807854756717,43.5957224,43.753779
1g.5gb+me,22.093575643698696,1326,45.05712971870288,45.1762475,45.312490499999996
1g.5gb,22.068039637519554,1325,45.11414993660381,45.229853999999996,45.332397199999996
